	('B cells', 'Broad Cell Type: B cells')	('Dendritic cells', 'Broad Cell Type: Dendritic cells')	('Eosinophils', 'Broad Cell Type: Eosinophils')	('Mast cells', 'Broad Cell Type: Mast cells')	('Monocytes and Macrophages', 'Broad Cell Type: Monocytes and Macrophages')	('NK cells', 'Broad Cell Type: NK cells')	('PMNs', 'Broad Cell Type: PMNs')	('Plasma cells', 'Broad Cell Type: Plasma cells')	('T cells', 'Broad Cell Type: T cells')
IRF8_26597	2.2474780765908116	-0.001090587428119285	-0.5936683334591787	-0.5723516997304501	0.9632312509684534	-0.041115959602601226	-0.6766900977507725	-0.6984984265928135	-0.6272942229953293
ITK_9878	-0.4626433269877045	-0.5926389032329206	-0.37094587415520686	-0.13274415215973467	-0.6071087629933525	0.8490067140023547	-0.4877310891387469	-0.5679003511474674	2.372705745812778
KCNA3_1513	0.1132451291392191	-0.7585820553181807	-0.5068680242364239	-0.7790334950980298	-0.5621727764655198	0.46566819033281587	-0.6511989866522295	2.3401233070507983	0.33881871124755003
KCNG2_29287	-0.34242502453608176	-0.3606744381531755	-0.1876667813074235	-0.2975652324729174	-0.26038305715174626	-0.3456407802395344	-0.4286876712811988	2.6585985918185076	-0.43555560667642984
KIAA0226L_22243	2.5347738127936257	-0.485775220920025	-0.29883897276975957	-0.46297400861331794	-0.3645960186051317	-0.4907900715547799	0.4877405934420184	-0.4395038240213516	-0.4800362897512771
KIR2DL1_32005	-0.36435724923536233	-0.36820869237293685	-0.3555593448132559	-0.1982920833622977	-0.36086451893903254	2.662650501419504	-0.318630801788277	-0.3779128187097667	-0.3188249921985749
KIR2DL4_32006	-0.05245090530946748	-0.5297501463154937	-0.3587503220151116	-0.6038296583825975	-0.46970119279550726	2.582370111714978	-0.06586145554108204	0.0681215759966927	-0.5701480073524122
KIR3DL2_32008	-0.3549400406669837	-0.35959978031122997	-0.34680833815055384	-0.3383294393469056	-0.3392887975089564	2.66453470182702	-0.32349136644052134	-0.3688827126221207	-0.2331942267797484
KIRREL_2070	-0.8749124523395514	-1.041663414557653	0.9197332625823369	0.6299919497779557	-0.25903942337380087	-0.823781632432896	-0.7717295364918865	0.36973147007290785	1.8516697767625867
KLRB1_20386	-0.47012198794216004	-0.5046006892281811	-0.4412297091429879	-0.5079371920981554	-0.5121066919634073	2.2648787933678873	-0.4273298712958605	-0.5125860226643937	1.1110333709672584
KLRC3_20417	-0.359242239099633	-0.4025443735940117	-0.3441942833604061	-0.4091689005987567	-0.4119886076751299	2.624179171677433	-0.4176637143225138	-0.41672143246408033	0.1373443794370991
KLRC4_20416	0.5940992689429115	-0.7637944634240588	-0.8227260247953209	-0.6588627218199522	-0.581373147822564	2.2903805932373302	-0.0417100891681421	-0.43636399597267456	0.42035058082247134
KLRD1_20410	-0.344575701741962	-0.395657004765962	-0.4033690289472299	-0.4031541711306801	-0.3989438722148842	2.6496874011396234	-0.3407996899021711	-0.3183173336938274	-0.04487059874290643
KLRF1_20392	-0.34146529727631997	-0.38100153132153636	-0.3671961765088859	-0.3830570118702526	-0.3698141112804781	2.654909603996086	-0.3616351673152682	-0.3650173671272467	-0.08572294129609805
KLRG1_20378	0.6926639585108257	-1.1067247522430788	-0.7171722598563797	0.8732255829439549	-1.0934774248994643	0.8636539743834437	-0.4282368114522642	-0.6541599378603286	1.5702276704732918
KLRK1_20414	-0.30337801366816075	-0.4830695283190117	-0.3180379844045717	-0.4728053897503963	-0.48445564042693146	2.566973007767901	-0.40223242016850147	-0.47503569163120823	0.3720416606008803
KYNU_4532	-0.31079848135757326	2.240133260999614	-0.5365811477990816	-0.4350638514010792	1.1423658683348332	-0.5329970071633864	-0.5137602997244268	-0.5153916598445656	-0.5379066820443351
LAG3_20307	-0.5411656184223818	-0.11608765168548595	-0.6188146773723833	-0.5632874770054432	1.072350223903532	-0.27783983295479264	-0.6050163349966307	-0.5962032001888918	2.246064568722478
LAIR2_31995	-0.2148465110076263	-0.6953665485873157	-0.12641436610695797	-0.670108658581181	-0.6283386444576294	2.316553166653203	-0.35359757005925385	-0.5384349272436652	0.9105540593904262
LAMP3_6934	-0.4881772684631047	2.5064593545702687	-0.36640208143481334	-0.4736139335624675	0.5848281779187696	-0.4221093662148216	-0.42059209517231916	-0.46808144524895245	-0.4523113423925595
LAT_25792	-0.6572175780042313	-0.6117467080607308	-0.47976330030774694	1.3617047200483885	-0.5538280767401451	0.2607413667183455	-0.6133548491227219	-0.6802903137495772	1.9737547392184207
LCK_672	-0.3785118079825876	-0.49389965172545464	-0.4141829904899494	-0.5034603236525814	-0.4947950682775666	0.7992949463695688	-0.4380990133646651	-0.4979546388115635	2.4216085479347993
LEF1_7964	-0.39362454667162494	-0.44605058507265266	-0.13115546624760444	-0.428496164974571	-0.45047307893906124	-0.10279050558719062	-0.3882701096532911	-0.302870228095056	2.643730685241052
LHCGR_3661	2.414511610090767	-0.7243628620069791	-0.10761085609740938	-0.6018070867989824	-0.7020522096623812	-0.6650715393377737	0.5376661847732902	0.05844559742631024	-0.2097188383868411
LILRA2_31997	-0.5177009016865489	-0.41541582130751037	-0.18577151753483467	-0.39135802699012984	0.45227136258677075	-0.45500291870039755	2.536843573292514	-0.5267722872635826	-0.49709346239628155
LILRA4_31985	0.8134953727328718	-0.5316228823094116	-1.1090461110767755	-1.2400168140806407	0.4046566840545713	-1.0012875507786407	0.4998772986576399	0.5669722512961014	1.5969717515042838
LILRB2_31982	-0.6924925286455832	-0.47612754941113083	0.1889960829731836	-0.4219982263731192	1.4913745636137419	-0.6123893733660428	1.884677875384183	-0.7049732283049311	-0.6570676158703016
LIME1_30166	-0.5785087629454192	-0.5476734094588068	-0.5288000465488976	-0.4700666728172854	-0.5323952892722289	-0.36425622061602647	-0.45710784969252377	2.0465367780114283	1.432271473339759
LINC00921_25404	1.6342233121376761	-0.929660617796765	1.4908923666185876	-0.7475793535332989	-0.77918272633027	-0.5249082612309746	0.6472511859238661	-0.2098395217436122	-0.5811963840452095
LRMP_20570	0.37193491987835625	-0.7469802816979056	2.305058888026426	-0.5696653093723174	-0.6561339256913205	-0.48486724664854675	0.7298856455926028	-0.38240069768714013	-0.5668319924001536
LST1_10633	-0.7619561494359528	-0.039761261294598775	0.5482249181576498	-0.31856419502130806	0.2295536309651527	-0.6181460340316951	2.3642669154731575	-0.7573931981961182	-0.6462246266162875
LTA_10630	-0.4621617445276912	-0.45835293548141903	-0.4325308483451331	-0.45494343706096574	-0.40752274056147797	2.4879758752239893	-0.45194348800032663	-0.4606259344283879	0.6401052531814124
LTB_10632	1.4742851165375295	-0.8806016573186588	-0.45818410190967074	-0.8459192725029744	-0.8735522841800593	0.9860054404781288	0.24728636228031223	-0.8894538644915745	1.2401342611069692
LTC4S_10137	-0.6729939174724471	-0.38059524105104015	0.9083321337811151	2.339980636604158	-0.1323469326256109	-0.42426610269984144	-0.47072812069787784	-0.6077381133895612	-0.559644342448895
LY86_10258	2.3864006283852004	-0.1770904268609647	-0.4499471785807407	-0.6172117935161828	0.8277257180777254	-0.6280763751593832	-0.434151846016493	-0.38200016116744145	-0.5256485651617202
LY9_2145	0.548698383938559	-0.6705753877777337	-0.6146374681314425	-0.7128221002699797	-0.5697667362297403	-0.3719002373484465	-0.650663711082448	0.8684583020932417	2.173208954807991
MAGEA11_14292	0.16213465922043974	-0.9520054592759629	1.896756340578954	-0.4741997795451492	-1.153812569527232	-0.6254362156643252	-0.4279093819069949	0.5638465346145614	1.010625871505712
MAK_10300	-0.4484487496913852	-0.4111067408247563	0.46637603312576514	-0.3861621700330176	-0.37854815619887816	-0.46745996922005884	2.5452535690164226	-0.46243839441255663	-0.4574654217615343
MAN1A1_11393	-0.4206992450526382	-0.3192454212564737	-0.5067621550796235	-0.18027078808077876	-0.28880689285195615	-0.36708107975567844	-0.11563133151589468	2.6457875255759213	-0.4472906119828773
MANEA_11225	-0.5743903226314421	-0.034245349673826975	-0.6041248710906333	-0.32892109309436235	-0.15312231091491818	-0.12347348808967026	-0.6109829218060975	2.5990256877200038	-0.16976533041905362
MAP3K13_6979	-0.43441227704883867	2.6551561268595303	-0.34667217160403035	-0.4087283552731766	-0.12229679286198872	-0.3796943567441673	-0.3396529631684456	-0.26084639573256324	-0.3628528144263196
MAP4K1_31323	0.02216409669556263	-0.6787198290307779	-0.3134415106242667	-0.21413872750243632	-0.45122510657122206	0.2006492338451492	-0.6879571140904057	-0.42606866401113586	2.548737621289533
MAP4K2_17989	-0.2638017250394966	-0.2957575300678791	-0.3310334187355738	-0.44391626247219707	-0.23931610819956728	-0.33518352328471424	-0.21400047044980988	-0.5302384370943208	2.6532474753435604
MAP9_8285	-0.15955772002604843	-0.6508091150631744	-0.3202219789350863	-0.6437289951790472	-0.6636077933152502	1.419036701831057	-0.6469967428178751	-0.34473008622629553	2.0106157297317204
MARCO_4383	-0.3621429430673097	-0.33404874355702135	-0.3134681090320427	-0.316233972084606	2.6663355395694577	-0.34019026624066584	-0.34143163784693437	-0.34217210512084895	-0.31664776262002886
MAST1_30718	-0.34074835768615075	-0.35728261564246505	-0.3280546634645093	-0.29484190102663477	-0.35410919208705466	-0.35122426158213615	-0.2977989547941763	2.6659622761712454	-0.34190232988811814
MBL2_19394	2.473639921515021	-0.20170659897579601	-0.7968315985392124	-0.671027518675314	-0.5830298462316543	-0.4530974805000285	0.047076944105661475	-0.21626423861462363	0.40124041591594595
MEFV_25403	-0.3523135278202813	-0.4099524712908436	-0.37437484227939466	-0.38799730589889525	0.06824907628721023	-0.38766116718620625	2.6360127025182987	-0.39836453145867107	-0.39359793287121686
MEP1A_10968	2.4329697045060885	0.2349057518819572	0.2522800610912246	-0.7981974034075577	-0.6403050272550308	-0.6564230402599358	-0.24024151043179226	0.06458406221818509	-0.649572598343139
MGAM_13074	-0.4073714659909941	-0.40671191225353753	-0.03942292470742674	-0.29783668974080424	-0.38325195223095143	-0.30078330713268175	2.6478249599153876	-0.40829056633809785	-0.4041561415208934
MICAL3_32349	2.4189578326090593	-0.6955447869523067	-0.43249906077831474	0.5094158999387416	-0.721385615880075	-0.10993956110168605	-0.8142116444212006	-0.0035876749463246787	-0.1512053884678927
MMP12_18515	-0.26621698425511436	2.641127909862387	-0.3834287579110321	0.013184367936924898	-0.38384029206734915	-0.43000757846930865	-0.36626101545053086	-0.40749533760824364	-0.4170623120377329
MMP25_25390	-0.5648420725340592	-0.026422439958848295	0.279365021781758	-0.5398591910421083	-0.24038230365578955	-0.4349649256357234	2.556217241087763	-0.5157259906964602	-0.5133853393465317
MMP9_29901	-0.6816199224905781	-0.13196925774637067	-0.625937202713188	0.6634581841037505	2.2371473134064694	-0.6564682246595117	0.5622280596249057	-0.6827589408042908	-0.6840800087211855
MNDA_2093	-0.5507500274247368	-0.10425325771302799	-0.13109778187697088	-0.3321276466548363	0.1248510276006805	-0.49580067607978023	2.587115097700058	-0.5714083720539724	-0.526528363497414
MROH7_1054	-0.4108004845791307	-0.3736726230909392	-0.28630408299897037	-0.12362476567993919	-0.37683778584297717	-0.4403420035981518	-0.3028835069382169	2.655287649252195	-0.3408223965238693
MS4A1_17820	2.6651051175296665	-0.36064381478318963	-0.2561252933107212	-0.3652948222769483	-0.3629629039371666	-0.34491010131221056	-0.3296348174139888	-0.30881219357378137	-0.3367211709216601
MS4A2_17811	-0.30080905099750316	-0.3753928518789667	-0.16771204025954772	2.660532786708208	-0.3922479604696121	-0.377875336432185	-0.33851397043520526	-0.34468521724707907	-0.3632963589881084
MS4A3_17810	-0.5340297857265345	-0.6605011894047729	1.690159288243499	1.76679610451892	-0.6535424218891982	-0.017858794166194146	-0.3917214838062952	-0.5874276752338021	-0.6118740425356234
MS4A6A_17813	-0.265026259371134	0.29361999020848145	-0.49479846797977506	-0.3957297664054042	2.5657332514609434	-0.5974911680528148	-0.12379480733123722	-0.5367930159833374	-0.44571975654572243
MSC_15105	-0.5892747427374221	2.4100032380158574	-0.4906435674351049	-0.41190235161860067	0.815199425404846	-0.5511192770485605	-0.3980369393468185	-0.38864836683068565	-0.3955774184035109
MXD1_3823	-0.5611886147165295	-0.43267462294668463	1.2205564779207423	-0.5410593559811594	-0.4432400091125304	-0.43344904915779375	2.1955532549536567	-0.5572699016332481	-0.4472281793264538
MYB_11491	-0.5101175463984066	-0.5681413358658284	1.433370841367677	2.032903203460444	-0.6172476126518567	-0.4550155657760854	-0.4085327750101327	-0.6315027641143403	-0.2757164450114714
MZB1_9601	-0.32654979133062934	-0.33577304531732827	-0.3313324960141581	-0.3346778492745208	-0.3350207517190288	-0.3356012205629996	-0.3347286496366701	2.666655358612958	-0.332971554757623
NAALADL1_18003	-0.4333783418801462	-0.44657756407420396	-0.4098587401927921	-0.4731932796095469	-0.407142850852451	2.5300371529396557	-0.4096414690455648	-0.46754422978163734	0.5172993224966866
NCF2_2417	-0.7729419818411175	0.10433027892439896	1.752499197041488	-0.6409175482443555	0.4726449499889057	-0.7631772052311009	1.3858117768223057	-0.7799519712220696	-0.7582974962384547
NCR3_10634	0.001583303503944418	-0.5506794581972564	-0.4342481071381072	-0.5101606521971296	-0.5470497600045436	2.5146458276921306	-0.33182705656843375	-0.5736151363624538	0.4313510392718499
NFE2_20970	-0.4660406858007699	-0.4599510005024042	-0.1840845529419465	-0.27077923869261605	-0.025588721071275976	-0.3579130590043319	2.6369370303312127	-0.4602843195065719	-0.4122954528112962
NIPSNAP3B_16478	2.563358807043024	-0.5826711717377429	-0.41397103487198755	-0.35231923292700407	-0.5872522020836068	-0.48788817613009083	0.11142881324688607	0.16400721960360978	-0.4146930221430869
NKG7_31866	-0.41914323890423566	-0.4197617204428873	-0.4158230256184276	-0.3142866665802017	-0.4069710751284832	2.611371590979976	-0.4181521781254324	-0.419342302669688	0.2021086164893794
NLRP3_3078	-0.8189959454966865	0.11586150040756431	-0.5128976512529939	0.506171805441379	0.7161161229135063	-0.5234404223101807	2.1586535504048836	-0.8577503909569011	-0.7837185691505708
NMBR_11545	2.3655513366928735	-0.5754255314244957	-0.2499051033756929	-0.7653099515405682	-0.6047214713004254	-0.6413863285684603	0.336013694142903	0.5803262561348084	-0.44514290076094293
NME8_12189	-0.8260647941338746	-0.6197663022600903	1.1144730892782209	-0.1953857126025125	1.4150831226563907	1.3855814136570561	-0.7171091336906011	-0.8279433400035863	-0.7288683429010037
NOD2_26059	-0.8797794388987866	-0.5292218896153648	0.7403225011777572	-0.8498460103487152	2.0149001228488013	-0.4446742491349765	0.9309070849092647	-0.30597782097982557	-0.6766302999581547
NOX3_11665	-0.337990960811055	-0.38312792406906626	-0.3938445471363607	2.660847121240316	-0.3363108122793182	-0.37522668502792544	-0.23291356344783767	-0.38657903997209325	-0.21485358849665867
NPAS1_31646	-0.43933957202834045	-0.6936329034900057	-0.15142067607587678	-0.34056447633661907	-0.7626353639554985	-1.0901343514440065	0.38238516021555213	1.057698580405759	2.037643602709035
NPIPB15_26441	2.1422258301401924	-0.7375838492642648	-0.4517197569902269	-0.8405435862913416	-0.6513129359493686	-0.6521788654816043	0.5210268347344166	0.8876513796636685	-0.217565050561471
NPL_2409	-0.9253176582552194	0.5528079956272758	0.35959623520209755	-0.3575522650388498	1.2279830708321129	-0.8195904867417715	1.7001372006476752	-0.8843060931897845	-0.8537579990835361
NR4A3_16441	-0.5112422743479932	0.43563394919223775	2.5310044250860715	-0.0853979069440566	-0.4576446144123875	-0.5347218023397898	-0.39473556342294996	-0.5174630089301046	-0.46543320388102777
NTN3_25348	-0.31713514387928693	-0.6694435075591472	-0.1433296844638892	-0.8257403089007579	-0.3384871659204906	-0.7057419450291934	0.0044263080612401235	0.5894717119902202	2.405979735701305
NTRK1_2052	-0.3440137421408766	-0.35252482433530496	-0.29889693913391874	2.66582358318025	-0.36101573808851434	-0.3524643190116479	-0.3343127219145258	-0.285948799871305	-0.3366464986841558
ORC1_1003	-0.7900812748950976	-0.7986244309828104	1.2029813241329799	1.2055814151161972	-0.6320328872724078	0.7235431189062193	-1.0992135207211455	-0.8249039219917537	1.012750177707819
OSM_32708	-0.4042597509026964	-0.395322719000433	2.649438276729524	-0.3880273709770167	-0.4007827013390707	-0.24726681278058257	-0.06142450851782874	-0.4048684651499094	-0.347485948061987
P2RX1_26840	-0.647467837532714	-0.635647319414842	0.7631433079612315	2.201787140519436	-0.36100203709378625	-0.6053103349198665	0.6068028838069943	-0.7215864732112962	-0.6007193301151572
P2RX5_26833	2.5743227688521397	-0.5076212901898304	-0.4026870872552789	-0.44183975347500265	-0.49901785139356114	-0.355270062325445	-0.5079217824695741	0.30957813779628757	-0.16954307953973463
P2RY10_13910	-0.03824220183757007	-0.6193729101155028	2.5497007822708593	-0.6751493510304957	-0.72268878403985	-0.34911517646332074	-0.11613594344883185	-0.009724923775769223	-0.019271491559519665
P2RY13_6702	-0.5395716278564883	-0.5428959008541713	0.33631593255334713	-0.5211775220920447	0.42154113663766013	-0.5254572931509841	2.4485012352696853	-0.5484076806673351	-0.5288482798396689
P2RY14_6700	-0.23578405387153908	-0.4916442930544129	2.6028432354704765	0.059949154522166925	-0.4552120773906925	-0.4611113138964258	-0.015503660037638499	-0.5202031087929199	-0.48333388294901397
P2RY2_18252	-0.37468461562254374	-0.3746520432533855	2.6603435978016337	-0.24607261600133096	-0.18809379889970787	-0.3722742603048358	-0.3491804505716612	-0.38357687240273647	-0.3718089407454327
PADI4_381	-0.6820519778664488	-0.6281960468603358	1.318459589991607	-0.2958610500824154	-0.04461156983796719	-0.4833681651908171	2.070699930603436	-0.6679763767323059	-0.5870943340247523
PAQR5_24691	-0.3737196018654242	-0.4183216243802197	-0.42880769034523664	2.5992009064284525	0.26252365863409355	-0.443546170157818	-0.3803881599445594	-0.4365393518862629	-0.38040196648302554
PASK_5393	0.05822495678015419	-0.5754236446213763	-0.19477612245268072	-0.5656575138919075	-0.5648390115208769	-0.4935254951843925	-0.4381867495137317	0.2241373837353232	2.550046196669488
PAX7_394	0.046297240401706186	-0.46579855256133607	0.14905791816075417	-0.47647102651257256	-0.5500501112106684	-0.6425957067592473	-0.3262635788445991	2.5721364040494756	-0.3063125867235122
PBXIP1_1955	-0.03968764765902776	-0.5620029364126814	0.3565255499968308	-1.0987270003600087	-0.9923090283792542	-0.7089252015022719	0.682562050983423	0.2856627211754849	2.076901492157506
PCDHA5_9649	-0.8385753118093978	-0.5048413013194826	-0.4621193270850809	-0.6475829564085427	1.3967891635729783	-0.40884251215747386	-0.21986060260294366	-0.34551346799824306	2.0305463158081842
PDCD1_5418	-0.5648060886503438	-0.545525127182786	0.21253978326084239	-0.5752810124678935	-0.42625302852804103	-0.48519666763696534	0.5950342895748977	-0.6275846151229811	2.417072466753272
PDCD1LG2_15820	-0.5246479274071182	2.4111222954558946	-0.14948679903739268	-0.5267656411148066	0.7838385022572255	-0.5055559238270348	-0.4719005659802328	-0.5397977254698123	-0.47680621487672414
PDE6C_19743	-0.477230601273734	-0.20113028960297039	2.629602242552128	-0.3124156193070027	-0.39253401331860815	-0.03455446381180824	-0.4899086768096364	-0.5392123038937012	-0.18261627453466842
PDK1_4722	-0.5472916082182023	-0.4797054899664662	0.6429610172191544	-0.5515027179713529	-0.3880919199721447	-0.5328049520100986	-0.5148090376743694	2.4587827696323408	-0.08753806103886055
PGLYRP1_31610	-0.5254503121757381	-0.5395013979435971	0.8315003491217671	-0.10026111576312963	-0.5389120690491063	-0.44428997859586605	2.3824098224816797	-0.5273343084841102	-0.5381609895918982
PIK3IP1_32742	0.7753310975116877	-0.7861924112294474	-0.2696199541261065	-0.625473787531673	-0.3678297553154635	-0.28740622383303027	-0.5105720191910177	-0.322824636126367	2.3945876898414182
PKD2L2_9573	-0.607791933402053	-0.5839827683427672	2.4576228447296824	0.5655553850822921	-0.5373691728110963	-0.5931167191327745	0.05368878281027978	-0.4059316209428904	-0.34867479799067286
PLA1A_6367	-0.4539359761438914	0.8287323891645845	-0.3660455028736916	-0.3948400567045814	2.407251894299687	-0.5070872135019855	-0.47800368206992555	-0.5229190577946684	-0.5131527943755279
PLA2G7_10965	-0.5413941574496132	2.138175041160206	-0.5648113815080258	-0.06969930902254529	1.256965332889422	-0.555628799955417	-0.5569492536678213	-0.5514705069069851	-0.5551869655392205
PLCH2_103	-0.8731814614858637	-0.8492212495616281	0.28424198786031474	-0.40363391447364766	-0.6556880832463255	0.8557293456047332	0.2634764708593107	-0.7411098690913653	2.1193867735344702
PLEKHF1_31081	-0.6397740255262756	-0.6366226594540101	-0.5775314800678315	-0.29423961093338835	-0.4559525127273128	2.3319028699962003	-0.605881512593427	0.01068264633909558	0.8674162849669499
PLEKHG3_23317	-0.7784934837932731	-0.7583244327676714	1.5520120121432839	-0.600082432431866	-0.2595413708983931	0.15388367502398143	1.8007960415410074	-0.778525883875242	-0.3317241249418259
PMCH_21487	-0.3359017725258166	-0.33741835689609573	-0.33744082481269244	-0.3141415953018861	-0.34386664895935654	-0.34170972896607066	-0.33155423066434986	-0.32452177276957417	2.6665549308958423
PNOC_14744	2.1097754670958158	-0.5198208063145192	-0.473730904647235	-0.5196335908791754	-0.4998553907351352	-0.5273665403017689	-0.40196075690812066	1.3511880425113543	-0.5185955198212153
PPBP_7711	-0.6246686198159805	-0.4903488750500676	-0.7562245288794539	1.0813256573440824	2.014073475395963	-0.821154640091843	0.6125016814031777	-0.4501464146633714	-0.5653577356425062
PPFIBP1_20607	0.08398980195862031	2.582247398314297	-0.6396562089429405	0.026908604618705274	-0.3785068365287852	-0.47327551811645363	-0.5581447222749887	-0.44259292725422744	-0.20096959177422752
PRF1_19496	-0.3893190338519385	-0.4045413339843547	-0.3836809755571746	-0.3782601173994758	-0.4055073030149864	2.6338222275990466	-0.366042038110255	-0.3899637753114371	0.08349234963057547
PRG2_17739	-0.33474836565802263	-0.33843903957567767	-0.3230816345739365	2.6665939612637257	-0.3222231977249488	-0.34008488064706444	-0.34267152618763225	-0.3278786038673997	-0.3374667130290438
PRR5L_17556	-0.4059831926126329	-0.7325576901403503	0.43589308567837204	0.20149262609163732	-0.6193980691938653	2.4245799330029354	-0.3152237439886218	-0.8241448240030153	-0.16465812483446027
PSG2_31486	2.4526974954656637	-0.49657872283384197	-0.6593605927556162	-0.6598180758518869	-0.4823439603383406	-0.4707133323908419	0.4940129446219529	0.1880623262390376	-0.3659580821561272
PTGDR_23178	-0.3237518807634469	-0.40714010115446586	-0.2262818245790311	-0.4173367075542629	-0.40522293555849737	2.655302896497718	-0.32568601242663636	-0.40133770616489745	-0.14854572829648052
PTGER2_23179	-0.7273451991222795	-0.24057166903673455	-0.3887819046060762	-0.2617663053552534	-0.0817840487041239	2.4204098467979644	-0.6187915488123826	-0.7363623426175728	0.6349931714564576
PTGIR_31633	-0.6595782059392881	1.4008090831458595	-0.6603822256782438	-0.2553296932666786	1.9747057607381298	-0.6466508297443134	-0.5957453447033705	-0.6485584059877182	0.09072986143562424
PTPRCAP_18129	1.5770139874376201	-0.7644574303812206	-0.5839750122411047	-0.7710190027536669	-0.7719447619694165	1.216792080183194	-0.7642687960582621	-0.26230415646636696	1.1241630922492256
PTPRG_6066	1.3575693847615757	-0.6378223817272568	-0.8776542111764817	-0.7998984458005415	-0.6486312253857754	-0.786995742375713	1.5362831453563497	0.9635842038683469	-0.10643472752050312
PVRIG_12668	0.0012011333938223654	-0.6213020564963222	-0.5633942432613231	-0.6375487375642579	-0.6222022552534537	2.16530878638081	-0.43521124528450866	-0.47128550855372076	1.1844341266389542
QPCT_3542	-0.7661071823115222	0.06832823608662125	-0.7507736857058198	-0.5775708038133921	0.3965046970001895	-0.733492604900894	1.9745571682000838	1.153852857657297	-0.7652986822125635
RAB27B_29066	-0.40122971337765406	-0.35172463834670553	-0.32324036301815257	2.654368817111169	-0.3802188385098678	-0.09346059214475237	-0.40351242533778203	-0.3913247284376207	-0.30965751793863355
RALGPS2_2357	2.661549503208321	-0.38402587226241397	-0.34455148139057923	-0.3684926671159601	-0.3823550556089092	-0.3733973224536677	-0.23136712744348342	-0.22405865201718525	-0.3533013249161221
RASA3_22637	-0.6132890275173122	-0.661713904088048	-0.440156071129276	-0.6163740100015482	0.20689563385981258	1.6613713908594132	-0.5753343945294381	-0.6929376662012251	1.7315380487476224
RASGRP2_17985	2.4808551388184537	-0.6884390377618478	0.1583782143571546	-0.6024291630549663	-0.596287895596866	-0.27254159803695044	-0.00964569492215841	-0.7056229029014451	0.23573293909862672
RASGRP3_3516	-0.10583095915466935	0.36669546866031233	-0.5258613464728332	-0.5290027064807366	0.025829263182657245	-0.5828689146405762	-0.584210437683465	2.5076994076639423	-0.5724497750746316
RASSF4_19313	-0.5422447293807762	2.0320847776316984	-0.5507034341023674	-0.518065131404518	1.4429251918906059	-0.26522630431875965	-0.5204747820619459	-0.5514678750005859	-0.5268277132533515
RCAN3_506	-0.12257979779358205	0.25865685725571935	-0.6222551970609675	-0.47453172783608794	-0.16738619166820912	-0.5437293156458789	-0.7097270649663829	-0.15874605086985957	2.5402984885852486
REN_2601	-0.19385942180978052	-0.46758670748971576	-0.3975950352791074	-0.09016648353778765	-0.43167830561574694	-0.4589703888367421	-0.3146576626293022	2.64519635188529	-0.2906823466871083
RENBP_14366	-0.5425480443289318	-0.06542871367901011	0.558208581728676	-0.11867123194101437	2.456369235787782	-0.6287188159946845	-0.4173015610981365	-0.6467783038110815	-0.5951311466636
REPS2_13475	-0.4908777030527539	-0.4681625844367541	1.0115008847870843	-0.42770161407784457	-0.3772539166517876	-0.5236277420568686	2.3182252991258854	-0.5128003092795108	-0.5293023143574508
RGS1_2475	-0.5140509441681171	0.30979157363129245	2.554752370113181	-0.3688996308060176	-0.565359090541065	-0.5203040183070121	-0.567319711613043	-0.2375955305349409	-0.09101501777427753
RGS13_2476	-0.4574238793440318	-0.5017619446677377	0.8511882286295308	2.3942183264739483	-0.5105318512881678	-0.48994247788015427	-0.5013702580407638	-0.2860889576592013	-0.4982871862234221
RNASE2_22713	-0.5534575358181576	-0.568633111023357	2.5360415136734265	0.38199264443887965	-0.04995432475513723	-0.4217048456351967	-0.31196160346618684	-0.46829921187821194	-0.544023525536061
RNASE6_22704	-0.0711242033555569	1.9529242626538736	-0.9265351202046568	-0.6381321319963914	0.895787984361975	-0.9871310937889899	0.26456390059848583	0.443396701937291	-0.9337503002060313
RPL10L_23121	-0.5877909146614747	-0.6049566503815285	-0.8388176787738074	0.3725169707495746	-0.4463505613186605	-0.21691369161711702	-0.9372994512295798	1.6961367678438237	1.5634752093887692
RRP12_19794	-0.7110974020368388	-0.6758067121399274	2.2379411366300612	-0.4300735886364341	-0.419692083320676	-0.5975597316717757	0.129049217781298	1.0034419487881043	-0.5362027853938123
RRP9_5958	-0.9770938577102611	-0.8060899952706291	-0.40923359950815985	1.2454397260217545	0.846947341645814	0.8657181583687947	-1.028498342038791	-0.8976192529611271	1.1604298214526059
RSAD2_3211	-0.668816533059996	2.3773841102231557	0.052992090887377115	-0.5485572003964043	0.7369802031181085	-0.4411524207270686	-0.24765203030550542	-0.6668797186553587	-0.5942985010843088
RYR1_31320	-0.09372124542825555	-0.10434095611262707	-0.534016863972911	-1.017998110560095	0.08952910314240624	-0.7552206103871508	0.9644484492980187	-0.7056217343499154	2.1569419683705293
S100A12_1898	-0.5098502175756251	-0.5319615877468717	-0.4472578400891782	-0.21973988184802457	0.45594734476534005	-0.3478676127977931	2.5373671044099018	-0.5068415660190495	-0.4297957430986998
S1PR5_30615	-0.34251941300161226	-0.34428858429697723	-0.33789544257054466	-0.3302156308111194	-0.3433436859914982	2.6663986675903844	-0.32776291606072705	-0.34135336828421264	-0.29901962657369335
SAMSN1_33206	-0.8723748311209617	0.4133371769092372	2.3179018484501603	0.5730310215579828	-0.22479453588542708	-0.36834783130899007	-0.4884465203126948	-0.7988962447315793	-0.551410083557727
